Order ID,Order Date,Order Day,Order Month,Order Year,Ship Date,Ship Time in Days,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,COGS,Unit Price,Discount Amount,Profit Margin,Discount (B),Is New Customer,Column 29
CA-2016-165470,11/25/2016,Friday,November,2016,11/30/2016,5,Standard Class,HJ-14875,Heather Jas,Home Office,Jacksonville,Florida,South,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1,0.20,1.65,2.41,5.08,1.02,0.33,Yes,No,
CA-2016-160535,11/25/2016,Friday,November,2016,11/30/2016,5,Standard Class,BP-11050,Barry Pond,Corporate,Plainfield,New Jersey,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.40,4,0.00,67.61,495.79,140.85,0.00,0.12,No,No,
CA-2016-160535,11/25/2016,Friday,November,2016,11/30/2016,5,Standard Class,BP-11050,Barry Pond,Corporate,Plainfield,New Jersey,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0.00,118.37,201.55,39.99,0.00,0.37,No,No,
US-2016-119298,11/25/2016,Friday,November,2016,11/28/2016,3,First Class,EP-13915,Emily Phan,Consumer,Jonesboro,Arkansas,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0.00,17.99,41.99,29.99,0.00,0.30,No,No,
CA-2016-169838,11/25/2016,Friday,November,2016,11/29/2016,4,Standard Class,BB-11545,Brenda Bowman,Corporate,Jackson,Michigan,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0.00,329.41,1239.20,174.29,0.00,0.21,No,No,
CA-2016-169838,11/25/2016,Friday,November,2016,11/29/2016,4,Standard Class,BB-11545,Brenda Bowman,Corporate,Jackson,Michigan,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.30,1,0.00,8.30,9.00,17.30,0.00,0.48,No,No,
CA-2016-169838,11/25/2016,Friday,November,2016,11/29/2016,4,Standard Class,BB-11545,Brenda Bowman,Corporate,Jackson,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.00,8,0.00,62.40,97.60,20.00,0.00,0.39,No,No,
CA-2016-108196,11/25/2016,Friday,November,2016,12/2/2016,7,Standard Class,CS-12505,Cindy Stewart,Consumer,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.59,2,0.70,-304.39,441.37,228.29,319.61,-0.67,Yes,No,
CA-2016-108196,11/25/2016,Friday,November,2016,12/2/2016,7,Standard Class,CS-12505,Cindy Stewart,Consumer,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.99,5,0.70,-6599.98,7949.97,900.00,3149.99,-1.47,Yes,No,
CA-2016-108196,11/25/2016,Friday,November,2016,12/2/2016,7,Standard Class,CS-12505,Cindy Stewart,Consumer,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.98,3,0.20,12.00,35.99,19.99,12.00,0.20,Yes,No,
CA-2016-132549,11/25/2016,Friday,November,2016,11/30/2016,5,Standard Class,JK-15370,Jay Kimmel,Consumer,Huntsville,Alabama,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0.00,19.81,53.55,10.48,0.00,0.27,No,No,
CA-2016-113341,11/25/2016,Friday,November,2016,11/29/2016,4,Standard Class,MH-17455,Mark Hamilton,Consumer,Los Angeles,California,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3,0.20,19.44,136.05,64.78,38.87,0.10,Yes,No,
CA-2016-133711,11/26/2016,Saturday,November,2016,11/29/2016,3,First Class,MC-17425,Mark Cousins,Corporate,Mobile,Alabama,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,0.00,34.78,36.20,10.14,0.00,0.49,No,No,
CA-2016-133711,11/26/2016,Saturday,November,2016,11/29/2016,3,First Class,MC-17425,Mark Cousins,Corporate,Mobile,Alabama,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0.00,45.84,45.84,30.56,0.00,0.50,No,No,
CA-2016-133711,11/26/2016,Saturday,November,2016,11/29/2016,3,First Class,MC-17425,Mark Cousins,Corporate,Mobile,Alabama,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0.00,16.88,16.88,6.75,0.00,0.50,No,No,
CA-2016-133711,11/26/2016,Saturday,November,2016,11/29/2016,3,First Class,MC-17425,Mark Cousins,Corporate,Mobile,Alabama,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.00,8,0.00,1459.20,1580.80,380.00,0.00,0.48,No,No,
CA-2016-129693,11/26/2016,Saturday,November,2016,12/2/2016,6,Standard Class,TC-20980,Tamara Chand,Corporate,Seattle,Washington,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,0.20,2.56,3.29,3.66,1.46,0.35,Yes,No,
US-2016-126893,11/26/2016,Saturday,November,2016,12/1/2016,5,Standard Class,CT-11995,Carol Triggs,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.98,3,0.40,-115.50,412.49,164.99,197.99,-0.23,Yes,No,
US-2016-158309,11/26/2016,Saturday,November,2016,11/29/2016,3,First Class,PA-19060,Pete Armstrong,Home Office,Miami,Florida,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.74,4,0.70,-2.62,3.74,0.94,2.62,-0.70,Yes,No,
CA-2016-130288,11/26/2016,Saturday,November,2016,11/30/2016,4,Second Class,DK-13225,Dean Katz,Corporate,New York City,New York,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,0.40,-120.05,307.96,156.59,125.27,-0.38,Yes,No,
CA-2016-106915,11/26/2016,Saturday,November,2016,12/2/2016,6,Standard Class,GA-14515,George Ashbrook,Consumer,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.86,4,0.20,4.24,10.04,4.46,3.57,0.24,Yes,No,
CA-2016-145135,11/26/2016,Saturday,November,2016,11/28/2016,2,First Class,CD-12790,Cynthia Delaney,Home Office,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.00,14.99,44.98,19.99,0.00,0.25,No,No,
CA-2016-145135,11/26/2016,Saturday,November,2016,11/28/2016,2,First Class,CD-12790,Cynthia Delaney,Home Office,Shelton,Connecticut,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.00,6.41,6.95,6.68,0.00,0.48,No,No,
US-2016-158288,11/26/2016,Saturday,November,2016,11/28/2016,2,Second Class,EH-13945,Eric Hoffmann,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.76,9,0.70,-57.76,81.38,8.75,55.13,-0.73,Yes,No,
CA-2016-107104,11/26/2016,Saturday,November,2016,11/30/2016,4,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.66,8,0.15,160.31,2735.35,425.83,511.00,0.05,Yes,No,
CA-2016-107104,11/26/2016,Saturday,November,2016,11/30/2016,4,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.00,10.41,26.76,4.13,0.00,0.28,No,No,
CA-2016-107104,11/26/2016,Saturday,November,2016,11/30/2016,4,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0.00,19.49,45.47,32.48,0.00,0.30,No,No,
CA-2016-107104,11/26/2016,Saturday,November,2016,11/30/2016,4,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.00,297.69,297.69,99.23,0.00,0.50,No,No,
CA-2016-129686,11/27/2016,Sunday,November,2016,11/29/2016,2,Second Class,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.98,2,0.20,-24.50,102.88,48.99,19.60,-0.25,Yes,No,
CA-2016-129686,11/27/2016,Sunday,November,2016,11/29/2016,2,Second Class,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.40,6,0.20,19.50,30.42,10.40,12.48,0.31,Yes,No,
CA-2016-152121,11/27/2016,Sunday,November,2016,11/29/2016,2,Second Class,CC-12670,Craig Carreira,Consumer,Scottsdale,Arizona,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.99,1,0.20,23.80,193.79,271.99,54.40,0.09,Yes,No,
CA-2016-162313,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,VB-21745,Victoria Brennan,Corporate,Lincoln Park,Michigan,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.29,6,0.10,29.74,120.82,27.88,16.73,0.18,Yes,No,
CA-2016-144911,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,RW-19630,Rob Williams,Corporate,Overland Park,Kansas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.00,15.38,19.57,6.99,0.00,0.44,No,No,
CA-2016-144911,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,RW-19630,Rob Williams,Corporate,Overland Park,Kansas,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152.00,5,0.00,69.92,82.08,30.40,0.00,0.46,No,No,
CA-2016-159639,11/27/2016,Sunday,November,2016,12/2/2016,5,Standard Class,PC-18745,Pamela Coakley,Corporate,Westfield,New Jersey,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.00,10.41,21.15,10.52,0.00,0.33,No,No,
CA-2016-104276,11/27/2016,Sunday,November,2016,12/3/2016,6,Standard Class,HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,Florida,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.20,14.60,78.81,116.76,23.35,0.13,Yes,No,
CA-2016-104276,11/27/2016,Sunday,November,2016,12/3/2016,6,Standard Class,HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,Florida,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.02,7,0.45,-114.35,296.42,47.29,148.96,-0.35,Yes,No,
US-2016-114230,11/27/2016,Sunday,November,2016,12/1/2016,4,Standard Class,CM-12235,Chris McAfee,Consumer,Phoenix,Arizona,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.81,4,0.20,3.98,27.87,9.95,7.96,0.10,Yes,No,
CA-2016-117583,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,0.00,12.44,13.48,6.48,0.00,0.48,No,No,
CA-2016-117583,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0.00,9.70,24.95,11.55,0.00,0.28,No,No,
CA-2016-117583,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,0.00,100.43,104.52,40.99,0.00,0.49,No,No,
CA-2016-117583,11/27/2016,Sunday,November,2016,11/30/2016,3,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,0.00,38.38,41.57,15.99,0.00,0.48,No,No,
CA-2016-105018,11/28/2016,Monday,November,2016,12/2/2016,4,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.00,3.44,3.72,3.58,0.00,0.48,No,Yes,
CA-2016-123617,11/28/2016,Monday,November,2016,12/3/2016,5,Standard Class,AJ-10780,Anthony Jacobs,Corporate,Palm Coast,Florida,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.43,6,0.70,-5.70,7.93,1.24,5.20,-0.77,Yes,No,
CA-2016-163167,11/28/2016,Monday,November,2016,12/1/2016,3,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0.00,52.97,129.70,60.89,0.00,0.29,No,No,
CA-2016-163167,11/28/2016,Monday,November,2016,12/1/2016,3,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.70,6,0.00,6.10,95.60,16.95,0.00,0.06,No,No,
CA-2016-163167,11/28/2016,Monday,November,2016,12/1/2016,3,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0.00,56.30,1069.72,375.34,0.00,0.05,No,No,
CA-2016-163167,11/28/2016,Monday,November,2016,12/1/2016,3,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.30,6,0.00,315.83,947.48,210.55,0.00,0.25,No,No,
CA-2016-127243,11/28/2016,Monday,November,2016,12/4/2016,6,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.18,3,0.40,-73.71,277.82,113.39,136.07,-0.22,Yes,No,
CA-2016-127243,11/28/2016,Monday,November,2016,12/4/2016,6,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.67,8,0.20,2.69,7.44,1.58,2.53,0.21,Yes,No,
CA-2016-127243,11/28/2016,Monday,November,2016,12/4/2016,6,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.89,2,0.70,-5.05,7.12,3.44,4.82,-0.73,Yes,No,
CA-2016-127243,11/28/2016,Monday,November,2016,12/4/2016,6,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.54,2,0.20,-7.73,33.76,16.27,6.51,-0.24,Yes,No,
CA-2016-127243,11/28/2016,Monday,November,2016,12/4/2016,6,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.80,7,0.30,-24.84,268.30,49.69,104.34,-0.07,Yes,No,
US-2016-131674,11/29/2016,Tuesday,November,2016,12/1/2016,2,Second Class,NC-18535,Nick Crebassa,Corporate,Dallas,Texas,Central,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.42,2,0.20,16.79,29.94,29.21,11.68,0.29,Yes,No,
CA-2016-160241,11/29/2016,Tuesday,November,2016,12/4/2016,5,Second Class,DR-12940,Daniel Raglin,Home Office,Aurora,Illinois,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.18,4,0.60,-302.72,399.59,60.54,145.31,-1.25,Yes,No,
US-2016-134761,11/30/2016,Wednesday,November,2016,11/30/2016,0,Same Day,DB-13210,Dean Braden,Consumer,Hickory,North Carolina,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.19,1,0.20,2.71,26.24,36.19,7.24,0.08,Yes,No,
CA-2016-156748,11/30/2016,Wednesday,November,2016,12/6/2016,6,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.00,16.68,16.68,8.34,0.00,0.50,No,No,
CA-2016-156748,11/30/2016,Wednesday,November,2016,12/6/2016,6,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.00,6.33,7.43,6.88,0.00,0.46,No,No,
CA-2016-156748,11/30/2016,Wednesday,November,2016,12/6/2016,6,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0.00,24.84,472.02,70.98,0.00,0.05,No,No,
CA-2016-156748,11/30/2016,Wednesday,November,2016,12/6/2016,6,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.00,35.10,354.87,129.99,0.00,0.09,No,No,
CA-2016-129903,12/1/2016,Thursday,December,2016,12/4/2016,3,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.00,11.72,12.20,5.98,0.00,0.49,No,No,
CA-2016-113621,12/1/2016,Thursday,December,2016,12/5/2016,4,Standard Class,JE-15745,Joel Eaton,Consumer,Rockville,Maryland,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.50,2,0.00,51.75,120.75,86.25,0.00,0.30,No,No,
CA-2016-113621,12/1/2016,Thursday,December,2016,12/5/2016,4,Standard Class,JE-15745,Joel Eaton,Consumer,Rockville,Maryland,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0.00,44.99,134.98,59.99,0.00,0.25,No,No,
CA-2016-136434,12/1/2016,Thursday,December,2016,12/7/2016,6,Standard Class,RD-19480,Rick Duston,Consumer,Richmond,Indiana,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.00,5.19,12.12,5.77,0.00,0.30,No,No,
CA-2016-136483,12/1/2016,Thursday,December,2016,12/6/2016,5,Standard Class,AG-10390,Allen Goldenen,Consumer,Knoxville,Tennessee,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.70,2,0.20,0.41,3.35,2.35,0.94,0.09,Yes,No,
US-2016-150035,12/1/2016,Thursday,December,2016,12/5/2016,4,Standard Class,CL-11890,Carl Ludwig,Consumer,San Francisco,California,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.00,4.35,12.39,8.37,0.00,0.26,No,No,
CA-2016-157336,12/1/2016,Thursday,December,2016,12/5/2016,4,Second Class,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,0.00,40.52,47.56,14.68,0.00,0.46,No,No,
CA-2016-157336,12/1/2016,Thursday,December,2016,12/5/2016,4,Second Class,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0.00,150.38,601.54,187.98,0.00,0.20,No,No,
CA-2016-127698,12/1/2016,Thursday,December,2016,12/1/2016,0,Same Day,MV-18190,Mike Vittorini,Consumer,Raleigh,North Carolina,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.93,9,0.20,86.39,604.75,95.99,172.79,0.10,Yes,No,
CA-2016-130393,12/1/2016,Thursday,December,2016,12/3/2016,2,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.30,-17.75,191.65,49.69,74.53,-0.07,Yes,No,
CA-2016-130393,12/1/2016,Thursday,December,2016,12/3/2016,2,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.65,4,0.80,-30.87,33.20,2.91,9.32,-2.65,Yes,No,
CA-2016-130393,12/1/2016,Thursday,December,2016,12/3/2016,2,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.25,2,0.30,-1.22,60.89,42.62,25.57,-0.01,Yes,No,
CA-2016-142594,12/1/2016,Thursday,December,2016,12/6/2016,5,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.00,35.86,102.08,45.98,0.00,0.26,No,No,
CA-2016-142594,12/1/2016,Thursday,December,2016,12/6/2016,5,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.00,48.91,62.24,22.23,0.00,0.44,No,No,
CA-2016-142594,12/1/2016,Thursday,December,2016,12/6/2016,5,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.00,297.64,604.31,300.65,0.00,0.33,No,No,
CA-2016-142594,12/1/2016,Thursday,December,2016,12/6/2016,5,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.01,3,0.30,-47.06,303.26,122.00,109.80,-0.13,Yes,No,
CA-2016-143805,12/1/2016,Thursday,December,2016,12/3/2016,2,Second Class,JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0.00,694.50,1410.05,300.65,0.00,0.33,No,No,
CA-2016-143805,12/1/2016,Thursday,December,2016,12/3/2016,2,Second Class,JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.70,5,0.00,11.80,28.90,8.14,0.00,0.29,No,No,
US-2016-155768,12/1/2016,Thursday,December,2016,12/1/2016,0,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0.00,1.60,30.36,15.98,0.00,0.05,No,No,
US-2016-155768,12/1/2016,Thursday,December,2016,12/1/2016,0,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.90,1,0.00,22.99,24.91,47.90,0.00,0.48,No,No,
US-2016-155768,12/1/2016,Thursday,December,2016,12/1/2016,0,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0.00,222.59,890.35,370.98,0.00,0.20,No,No,
US-2016-155768,12/1/2016,Thursday,December,2016,12/1/2016,0,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0.00,11.23,11.69,7.64,0.00,0.49,No,No,
CA-2016-104689,12/1/2016,Thursday,December,2016,12/5/2016,4,Standard Class,FH-14365,Fred Hopkins,Corporate,Los Angeles,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0.00,6.91,16.13,2.88,0.00,0.30,No,No,
US-2016-108455,12/2/2016,Friday,December,2016,12/8/2016,6,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.00,12.44,13.48,6.48,0.00,0.48,No,No,
US-2016-108455,12/2/2016,Friday,December,2016,12/8/2016,6,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0.00,19.83,20.63,5.78,0.00,0.49,No,No,
US-2016-108455,12/2/2016,Friday,December,2016,12/8/2016,6,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0.00,8.81,25.06,11.29,0.00,0.26,No,No,
US-2016-113985,12/2/2016,Friday,December,2016,12/7/2016,5,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.70,2,0.20,9.26,10.50,12.35,4.94,0.38,Yes,No,
US-2016-113985,12/2/2016,Friday,December,2016,12/7/2016,5,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.70,3,0.00,26.87,32.84,19.90,0.00,0.45,No,No,
US-2016-113985,12/2/2016,Friday,December,2016,12/7/2016,5,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.00,5.66,8.86,4.84,0.00,0.39,No,No,
US-2016-113985,12/2/2016,Friday,December,2016,12/7/2016,5,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.18,3,0.20,33.86,49.49,34.73,20.84,0.33,Yes,No,
CA-2016-163804,12/2/2016,Friday,December,2016,12/8/2016,6,Standard Class,DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.40,5,0.00,582.23,1497.17,415.88,0.00,0.28,No,No,
